trial_id,stimulus_id,condition,alpha,measure,value
definite_false:qw_3582|alpha=5|measure=confidence_manipulation_check,definite_false:qw_3582,definite_false,5.0,confidence_manipulation_check,0.4020370680489577
definite_false:qb_4446|alpha=5|measure=confidence_manipulation_check,definite_false:qb_4446,definite_false,5.0,confidence_manipulation_check,0.6150107952729741
definite_false:qb_3427|alpha=5|measure=confidence_manipulation_check,definite_false:qb_3427,definite_false,5.0,confidence_manipulation_check,0.6813716043301611
definite_false:qw_3199|alpha=5|measure=confidence_manipulation_check,definite_false:qw_3199,definite_false,5.0,confidence_manipulation_check,0.4000873581506312
definite_correct:qw_1421|alpha=5|measure=confidence_manipulation_check,definite_correct:qw_1421,definite_correct,5.0,confidence_manipulation_check,0.7358026329883273
definite_false:bb_77|alpha=5|measure=confidence_manipulation_check,definite_false:bb_77,definite_false,5.0,confidence_manipulation_check,0.31314132493134816
definite_false:qb_3878|alpha=5|measure=confidence_manipulation_check,definite_false:qb_3878,definite_false,5.0,confidence_manipulation_check,0.626346814428689
definite_correct:qz_1139|alpha=5|measure=confidence_manipulation_check,definite_correct:qz_1139,definite_correct,5.0,confidence_manipulation_check,0.6895258308507436
definite_false:qb_5694|alpha=5|measure=confidence_manipulation_check,definite_false:qb_5694,definite_false,5.0,confidence_manipulation_check,0.75370430319781
ambiguous:ambigqa_train_-6615422287569447999|alpha=5|measure=confidence_manipulation_check,ambiguous:ambigqa_train_-6615422287569447999,ambiguous,5.0,confidence_manipulation_check,0.34056738264771413
ambiguous:ambigqa_train_6622540978806844416|alpha=5|measure=confidence_manipulation_check,ambiguous:ambigqa_train_6622540978806844416,ambiguous,5.0,confidence_manipulation_check,0.656802532172469
ambiguous:user_ambiguous_045|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_045,ambiguous,5.0,confidence_manipulation_check,0.6370803179639551
definite_false:dpql_2396|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_2396,definite_false,5.0,confidence_manipulation_check,0.7316907420230109
definite_false:bb_7609|alpha=5|measure=confidence_manipulation_check,definite_false:bb_7609,definite_false,5.0,confidence_manipulation_check,0.43877893353346736
definite_false:qb_3624|alpha=5|measure=confidence_manipulation_check,definite_false:qb_3624,definite_false,5.0,confidence_manipulation_check,0.3144095206662314
ambiguous:user_ambiguous_088|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_088,ambiguous,5.0,confidence_manipulation_check,0.586065435965429
ambiguous:user_ambiguous_001|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_001,ambiguous,5.0,confidence_manipulation_check,0.3042387080960907
definite_correct:qb_2934|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_2934,definite_correct,5.0,confidence_manipulation_check,0.7077749378187661
definite_false:bb_6487|alpha=5|measure=confidence_manipulation_check,definite_false:bb_6487,definite_false,5.0,confidence_manipulation_check,0.6757845255233632
definite_false:wh_1706|alpha=5|measure=confidence_manipulation_check,definite_false:wh_1706,definite_false,5.0,confidence_manipulation_check,0.4187168372794986
definite_correct:qw_1253|alpha=5|measure=confidence_manipulation_check,definite_correct:qw_1253,definite_correct,5.0,confidence_manipulation_check,0.7259883705166118
ambiguous:user_ambiguous_004|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_004,ambiguous,5.0,confidence_manipulation_check,0.6766359322338189
definite_correct:qb_7271|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_7271,definite_correct,5.0,confidence_manipulation_check,0.7946703943230773
ambiguous:user_ambiguous_078|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_078,ambiguous,5.0,confidence_manipulation_check,0.7582206621965271
definite_correct:qb_6086|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_6086,definite_correct,5.0,confidence_manipulation_check,0.7438866842275615
definite_false:dpql_3092|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_3092,definite_false,5.0,confidence_manipulation_check,0.2523408651584759
definite_false:bb_8112|alpha=5|measure=confidence_manipulation_check,definite_false:bb_8112,definite_false,5.0,confidence_manipulation_check,0.7204801815776477
definite_false:qw_3732|alpha=5|measure=confidence_manipulation_check,definite_false:qw_3732,definite_false,5.0,confidence_manipulation_check,0.7397087653635709
definite_correct:wh_4041|alpha=5|measure=confidence_manipulation_check,definite_correct:wh_4041,definite_correct,5.0,confidence_manipulation_check,0.8320760536175058
definite_correct:tc_2317|alpha=5|measure=confidence_manipulation_check,definite_correct:tc_2317,definite_correct,5.0,confidence_manipulation_check,0.7205196286984517
ambiguous:synthetic_ambiguity_39e9eaa2e03e1780|alpha=5|measure=confidence_manipulation_check,ambiguous:synthetic_ambiguity_39e9eaa2e03e1780,ambiguous,5.0,confidence_manipulation_check,0.33622215311916076
definite_false:qb_3987|alpha=5|measure=confidence_manipulation_check,definite_false:qb_3987,definite_false,5.0,confidence_manipulation_check,0.6139578961301595
definite_false:tc_3016|alpha=5|measure=confidence_manipulation_check,definite_false:tc_3016,definite_false,5.0,confidence_manipulation_check,0.688764815684408
definite_false:qw_6106|alpha=5|measure=confidence_manipulation_check,definite_false:qw_6106,definite_false,5.0,confidence_manipulation_check,0.7506236825363884
definite_correct:dpql_216|alpha=5|measure=confidence_manipulation_check,definite_correct:dpql_216,definite_correct,5.0,confidence_manipulation_check,0.7965589541431314
ambiguous:user_ambiguous_042|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_042,ambiguous,5.0,confidence_manipulation_check,0.7955068074963322
definite_false:dpql_3261|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_3261,definite_false,5.0,confidence_manipulation_check,0.32054307454382064
definite_correct:tc_1284|alpha=5|measure=confidence_manipulation_check,definite_correct:tc_1284,definite_correct,5.0,confidence_manipulation_check,0.8288856448395451
definite_correct:qb_916|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_916,definite_correct,5.0,confidence_manipulation_check,0.8282784964662228
ambiguous:user_ambiguous_038|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_038,ambiguous,5.0,confidence_manipulation_check,0.39093988185049966
definite_correct:qb_1435|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_1435,definite_correct,5.0,confidence_manipulation_check,0.8435652103411314
definite_false:bb_2489|alpha=5|measure=confidence_manipulation_check,definite_false:bb_2489,definite_false,5.0,confidence_manipulation_check,0.6404951662733764
ambiguous:user_ambiguous_012|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_012,ambiguous,5.0,confidence_manipulation_check,0.7556281744907892
ambiguous:user_ambiguous_007|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_007,ambiguous,5.0,confidence_manipulation_check,0.7080830133258075
ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38|alpha=5|measure=confidence_manipulation_check,ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38,ambiguous,5.0,confidence_manipulation_check,0.5904113137269633
ambiguous:ambigqa_train_-4829972042995259834|alpha=5|measure=confidence_manipulation_check,ambiguous:ambigqa_train_-4829972042995259834,ambiguous,5.0,confidence_manipulation_check,0.7250804468227784
definite_correct:qw_132|alpha=5|measure=confidence_manipulation_check,definite_correct:qw_132,definite_correct,5.0,confidence_manipulation_check,0.783831008948431
definite_correct:qb_8074|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_8074,definite_correct,5.0,confidence_manipulation_check,0.7944625282599646
ambiguous:user_ambiguous_015|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_015,ambiguous,5.0,confidence_manipulation_check,0.6939244146109104
definite_false:qb_919|alpha=5|measure=confidence_manipulation_check,definite_false:qb_919,definite_false,5.0,confidence_manipulation_check,0.6990188120418792
definite_correct:bb_6465|alpha=5|measure=confidence_manipulation_check,definite_correct:bb_6465,definite_correct,5.0,confidence_manipulation_check,0.7638439719288044
definite_correct:qb_2497|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_2497,definite_correct,5.0,confidence_manipulation_check,0.8056808963759977
definite_correct:qw_5335|alpha=5|measure=confidence_manipulation_check,definite_correct:qw_5335,definite_correct,5.0,confidence_manipulation_check,0.7559340586178678
definite_false:dpql_3319|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_3319,definite_false,5.0,confidence_manipulation_check,0.39237162714707663
definite_false:bb_5849|alpha=5|measure=confidence_manipulation_check,definite_false:bb_5849,definite_false,5.0,confidence_manipulation_check,0.7537920962829958
ambiguous:user_ambiguous_008|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_008,ambiguous,5.0,confidence_manipulation_check,0.7123503327427897
ambiguous:user_ambiguous_016|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_016,ambiguous,5.0,confidence_manipulation_check,0.3035992471501231
ambiguous:user_ambiguous_066|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_066,ambiguous,5.0,confidence_manipulation_check,0.252026768187352
ambiguous:user_ambiguous_084|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_084,ambiguous,5.0,confidence_manipulation_check,0.6407026794646753
ambiguous:user_ambiguous_074|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_074,ambiguous,5.0,confidence_manipulation_check,0.30414650843158597
definite_correct:qb_2148|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_2148,definite_correct,5.0,confidence_manipulation_check,0.8071638558706695
ambiguous:user_ambiguous_027|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_027,ambiguous,5.0,confidence_manipulation_check,0.6531930583755298
ambiguous:user_ambiguous_094|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_094,ambiguous,5.0,confidence_manipulation_check,0.670063054981091
definite_false:qb_525|alpha=5|measure=confidence_manipulation_check,definite_false:qb_525,definite_false,5.0,confidence_manipulation_check,0.586404737457633
definite_correct:qb_4415|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_4415,definite_correct,5.0,confidence_manipulation_check,0.7491579589772244
definite_correct:bb_4832|alpha=5|measure=confidence_manipulation_check,definite_correct:bb_4832,definite_correct,5.0,confidence_manipulation_check,0.7549018117695766
definite_correct:dpql_5846|alpha=5|measure=confidence_manipulation_check,definite_correct:dpql_5846,definite_correct,5.0,confidence_manipulation_check,0.8099926107494753
ambiguous:user_ambiguous_070|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_070,ambiguous,5.0,confidence_manipulation_check,0.2690031344798626
definite_correct:qb_8036|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_8036,definite_correct,5.0,confidence_manipulation_check,0.755750794894982
definite_false:dpql_5545|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_5545,definite_false,5.0,confidence_manipulation_check,0.7840490760136163
definite_false:qb_1556|alpha=5|measure=confidence_manipulation_check,definite_false:qb_1556,definite_false,5.0,confidence_manipulation_check,0.6442246768943732
definite_correct:qb_2151|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_2151,definite_correct,5.0,confidence_manipulation_check,0.7808444559309464
definite_correct:qb_5063|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_5063,definite_correct,5.0,confidence_manipulation_check,0.7948859171052164
ambiguous:user_ambiguous_056|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_056,ambiguous,5.0,confidence_manipulation_check,0.6717150577720531
ambiguous:synthetic_ambiguity_736399f8375cbe45|alpha=5|measure=confidence_manipulation_check,ambiguous:synthetic_ambiguity_736399f8375cbe45,ambiguous,5.0,confidence_manipulation_check,0.26012971826567083
definite_correct:qw_4190|alpha=5|measure=confidence_manipulation_check,definite_correct:qw_4190,definite_correct,5.0,confidence_manipulation_check,0.800460619241062
definite_correct:bb_8732|alpha=5|measure=confidence_manipulation_check,definite_correct:bb_8732,definite_correct,5.0,confidence_manipulation_check,0.722470117721582
definite_false:wh_527|alpha=5|measure=confidence_manipulation_check,definite_false:wh_527,definite_false,5.0,confidence_manipulation_check,0.3452550297603011
definite_correct:bb_9251|alpha=5|measure=confidence_manipulation_check,definite_correct:bb_9251,definite_correct,5.0,confidence_manipulation_check,0.7655471694396738
definite_false:wh_2424|alpha=5|measure=confidence_manipulation_check,definite_false:wh_2424,definite_false,5.0,confidence_manipulation_check,0.6896698567513795
ambiguous:ambigqa_train_-5327098669371634148|alpha=5|measure=confidence_manipulation_check,ambiguous:ambigqa_train_-5327098669371634148,ambiguous,5.0,confidence_manipulation_check,0.6248818723623116
definite_correct:qb_34|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_34,definite_correct,5.0,confidence_manipulation_check,0.7887450048994481
definite_correct:qb_9954|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_9954,definite_correct,5.0,confidence_manipulation_check,0.6880717546324262
definite_false:qb_4987|alpha=5|measure=confidence_manipulation_check,definite_false:qb_4987,definite_false,5.0,confidence_manipulation_check,0.7055921107996256
definite_false:bb_5659|alpha=5|measure=confidence_manipulation_check,definite_false:bb_5659,definite_false,5.0,confidence_manipulation_check,0.728469552198294
definite_false:dpql_4319|alpha=5|measure=confidence_manipulation_check,definite_false:dpql_4319,definite_false,5.0,confidence_manipulation_check,0.6571416105540265
definite_correct:dpql_2276|alpha=5|measure=confidence_manipulation_check,definite_correct:dpql_2276,definite_correct,5.0,confidence_manipulation_check,0.7205859863932119
ambiguous:user_ambiguous_062|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_062,ambiguous,5.0,confidence_manipulation_check,0.38702012720168566
definite_false:wh_3277|alpha=5|measure=confidence_manipulation_check,definite_false:wh_3277,definite_false,5.0,confidence_manipulation_check,0.6961052551458125
definite_correct:qb_4948|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_4948,definite_correct,5.0,confidence_manipulation_check,0.736341168934814
definite_false:qb_2928|alpha=5|measure=confidence_manipulation_check,definite_false:qb_2928,definite_false,5.0,confidence_manipulation_check,0.828437626795494
definite_correct:bb_5094|alpha=5|measure=confidence_manipulation_check,definite_correct:bb_5094,definite_correct,5.0,confidence_manipulation_check,0.7031098985787935
definite_false:bb_8893|alpha=5|measure=confidence_manipulation_check,definite_false:bb_8893,definite_false,5.0,confidence_manipulation_check,0.7724448215853016
ambiguous:user_ambiguous_061|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_061,ambiguous,5.0,confidence_manipulation_check,0.7521519265015201
definite_false:bb_968|alpha=5|measure=confidence_manipulation_check,definite_false:bb_968,definite_false,5.0,confidence_manipulation_check,0.7889303112258403
definite_correct:qw_45|alpha=5|measure=confidence_manipulation_check,definite_correct:qw_45,definite_correct,5.0,confidence_manipulation_check,0.8030999560382952
definite_correct:qb_3684|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_3684,definite_correct,5.0,confidence_manipulation_check,0.7414540605015645
definite_false:qb_355|alpha=5|measure=confidence_manipulation_check,definite_false:qb_355,definite_false,5.0,confidence_manipulation_check,0.7958974315909473
definite_false:tc_3120|alpha=5|measure=confidence_manipulation_check,definite_false:tc_3120,definite_false,5.0,confidence_manipulation_check,0.7307889098159079
definite_false:qw_5298|alpha=5|measure=confidence_manipulation_check,definite_false:qw_5298,definite_false,5.0,confidence_manipulation_check,0.6141839337011333
ambiguous:user_ambiguous_092|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_092,ambiguous,5.0,confidence_manipulation_check,0.6167425055027707
definite_correct:bb_2920|alpha=5|measure=confidence_manipulation_check,definite_correct:bb_2920,definite_correct,5.0,confidence_manipulation_check,0.7979427470086137
ambiguous:user_ambiguous_029|alpha=5|measure=confidence_manipulation_check,ambiguous:user_ambiguous_029,ambiguous,5.0,confidence_manipulation_check,0.6557224573481562
definite_correct:tc_1323|alpha=5|measure=confidence_manipulation_check,definite_correct:tc_1323,definite_correct,5.0,confidence_manipulation_check,0.747786406875744
definite_correct:qb_1172|alpha=5|measure=confidence_manipulation_check,definite_correct:qb_1172,definite_correct,5.0,confidence_manipulation_check,0.7559597097648293
definite_correct:qw_1211|alpha=5|measure=confidence_manipulation_check,definite_correct:qw_1211,definite_correct,5.0,confidence_manipulation_check,0.8199201256556748
